"","score_spatial_density","score_spatial_lastupdate","score_spatial_climfreq","score_spatial_completeness","score_spatial_modeldisagree","total","cellID"
"23596",1,1,0.169373549883991,1,0.28506212375867,0.690887134728532,23596
"23597",1,1,0.169373549883991,1,0.236167734059978,0.681108256788794,23597
"23598",1,1,0.169373549883991,1,0.197022841939776,0.673279278364753,23598
"23599",1,1,0.169373549883991,1,0.233732199033023,0.680621149783403,23599
"23600",1,1,0.169373549883991,1,0.301934537258426,0.694261617428483,23600
"23619",1,1,0.169373549883991,1,0.223133196571631,0.678501349291124,23619
"23620",1,1,0.169373549883991,1,0.207275300458056,0.675329770068409,23620
"23635",0.543366214503269,0.104166666666667,0.663573085846868,0.133741448993908,0.277157759558212,0.344401035113785,23635
"23646",1,1,0.327146171693735,1,0.432770987936755,0.751983431926098,23646
"23648",1,1,0.327146171693735,1,0.39634238202004,0.744697710742755,23648
"23649",0.580206188453712,0,0.327146171693735,0.179623655946678,0.326193815939783,0.282633966406782,23649
"23650",0.666150269559686,0.0208333333333334,0.327146171693735,0.358113757235106,0.411721405835783,0.356792987531529,23650
"23651",1,1,0.327146171693735,1,0.449050452970818,0.755239324932911,23651
"23652",1,1,0.327146171693735,1,0.459046991776081,0.757238632693963,23652
"23653",1,1,0.510440835266821,1,0.46373030483805,0.794834228020974,23653
"23654",1,1,0.510440835266821,1,0.455703587315225,0.793228884516409,23654
"23655",0.719266958439321,0.25,0.510440835266821,0.528931743163228,0.468838228851649,0.495495553144204,23655
"23656",1,1,0.561484918793503,1,0.495415323029219,0.811380048364545,23656
"23663",1,1,0.510440835266821,1,0.425390171444984,0.787166201342361,23663
"23670",1,1,0.561484918793503,1,0.447367926769114,0.801770569112523,23670
"23671",1,1,0.561484918793503,1,0.512139702804169,0.814724924319535,23671
"23672",1,1,0.561484918793503,1,0.567555393706922,0.825808062500085,23672
"23673",1,1,0.561484918793503,1,0.59918155213272,0.832133294185245,23673
"23674",1,1,0.728538283062645,1,0.578461216844292,0.861399899981388,23674
"23675",1,1,0.728538283062645,1,0.561003990543528,0.857908454721235,23675
"23676",1,1,0.728538283062645,1,0.529195310249151,0.851546718662359,23676
"23677",1,1,0.728538283062645,1,0.503708041414778,0.846449264895485,23677
"23678",1,1,0.728538283062645,1,0.50473334739978,0.846654326092485,23678
"23679",1,1,0.728538283062645,1,0.500166126735616,0.845740881959652,23679
"23875",1,1,0.88631090487239,1,0.415035309669043,0.860269242908287,23875
"23876",1,1,0.902552204176334,1,0.393318390829196,0.859174119001106,23876
"23877",1,1,0.758700696055684,1,0.336346028920166,0.81900934499517,23877
"23878",1,1,0.691415313225058,1,0.320331538947638,0.802349370434539,23878
"23879",1,1,0.758700696055684,1,0.34062956249402,0.819866051709941,23879
"23880",1,1,0.758700696055684,1,0.307897307395655,0.813319600690268,23880
"23881",1,1,0.510440835266821,1,0.287452488160397,0.759578664685444,23881
"23882",1,1,0.327146171693735,1,0.300365415147936,0.725502317368334,23882
"23883",1,1,0.424593967517401,1,0.283324558016751,0.741583705106831,23883
"23884",1,1,0.577726218097448,1,0.217445058176193,0.759034255254728,23884
"23885",1,1,0.577726218097448,1,0.205335439645129,0.756612331548515,23885
"23886",1,1,0.577726218097448,1,0.249936214620249,0.765532486543539,23886
"23887",1,1,0.577726218097448,1,0.254696568889537,0.766484557397397,23887
"23888",1,1,0.424593967517401,1,0.258612016695091,0.736641196842499,23888
"23889",1,1,0.169373549883991,1,0.25175050321739,0.684224810620276,23889
"23890",1,1,0.169373549883991,1,0.260463729349782,0.685967455846755,23890
"23891",1,1,0.169373549883991,1,0.294229496842743,0.692720609345347,23891
"23892",1,1,0.169373549883991,1,0.313727041729062,0.696620118322611,23892
"23928",0.289622013012605,0,0.654292343387471,0.0201262708178378,0.321602754240848,0.257128676291752,23928
"23942",1,1,0.327146171693735,1,0.400307068283164,0.74549064799538,23942
"23943",0.560629045536308,0,0.327146171693735,0.153468539267231,0.365931338173582,0.281435018934171,23943
"23944",0.719266958439321,0.0416666666666666,0.327146171693735,0.528931743163228,0.363225628334186,0.396047433659427,23944
"23945",1,1,0.327146171693735,1,0.441533806251268,0.753735995589001,23945
"23946",0.666150269559686,0.0416666666666666,0.510440835266821,0.358113757235106,0.48804412784525,0.412883131314706,23946
"23947",1,1,0.510440835266821,1,0.43847833357534,0.789783833768432,23947
"23948",1,1,0.510440835266821,1,0.408027460344383,0.783693659122241,23948
"23949",1,1,0.510440835266821,1,0.468307995748938,0.795749766203152,23949
"23950",1,1,0.805104408352668,1,0.507982236660472,0.862617329002628,23950
"23963",1,1,0.510440835266821,1,0.418388901396982,0.785765947332761,23963
"23964",1,1,0.510440835266821,1,0.438566128009024,0.789801392655169,23964
"23965",1,1,0.510440835266821,1,0.481689112552853,0.798425989563935,23965
"23966",0.580206188453712,0,0.561484918793503,0.179623655946678,0.586148924756951,0.381492737590169,23966
"23967",1,1,0.561484918793503,1,0.631811297856058,0.838659243329912,23967
"23968",1,1,0.728538283062645,1,0.569231411376878,0.859553938887905,23968
"23969",1,1,0.561484918793503,1,0.482584106413079,0.808813805041317,23969
"23970",1,1,0.561484918793503,1,0.453699313261469,0.803036846410995,23970
"23971",1,1,0.728538283062645,1,0.497944524317413,0.845296561476012,23971
"23972",1,1,0.728538283062645,1,0.506855553219008,0.847078767256331,23972
"23973",1,1,0.728538283062645,1,0.510176673033119,0.847742991219153,23973
"24151",1,1,0.990719257540603,1,0.51607071448999,0.901357994406119,24151
"24170",1,1,0.88631090487239,1,0.386770100441855,0.854616201062849,24170
"24171",1,1,0.691415313225058,1,0.349678968440165,0.808218856333045,24171
"24172",1,1,0.691415313225058,1,0.321867623185017,0.802656587282015,24172
"24173",1,1,0.758700696055684,1,0.292188081711079,0.810177755553353,24173
"24174",1,1,0.327146171693735,1,0.294657114453061,0.724360657229359,24174
"24175",1,1,0.327146171693735,1,0.30730152913355,0.726889540165457,24175
"24176",1,1,0.624129930394432,1,0.28964710139532,0.78275540635795,24176
"24177",1,1,0.577726218097448,1,0.257288627030534,0.767002969025596,24177
"24178",1,1,0.577726218097448,1,0.299326703002432,0.775410584219976,24178
"24179",1,1,0.577726218097448,1,0.321241247749206,0.779793493169331,24179
"24180",1,1,0.577726218097448,1,0.277794888220389,0.771104221263567,24180
"24181",1,1,0.424593967517401,1,0.25806880190134,0.736532553883748,24181
"24182",1,1,0.169373549883991,1,0.308949107349565,0.695664531446711,24182
"24202",1,1,0.169373549883991,1,0.245461492926305,0.682967008562059,24202
"24215",1,1,0.480278422273782,1,0.249470854600285,0.745949855374813,24215
"24220",1,1,0.654292343387471,1,0.300274897035205,0.790913448084535,24220
"24222",1,1,0.654292343387471,1,0.35547297659387,0.801953063996268,24222
"24236",1,1,0.327146171693735,1,0.337491318273039,0.732927497993355,24236
"24238",1,1,0.327146171693735,1,0.443943307151232,0.754217895768993,24238
"24239",1,1,0.327146171693735,1,0.430002102892459,0.751429654917239,24239
"24240",1,1,0.510440835266821,1,0.444578737935561,0.791003914640476,24240
"24241",1,1,0.510440835266821,1,0.428694453970443,0.787827057847453,24241
"24242",1,1,0.510440835266821,1,0.435684404832797,0.789225048019924,24242
"24243",1,1,0.805104408352668,1,0.465371233032497,0.854095128277033,24243
"24244",1,1,0.805104408352668,1,0.511978758133233,0.86341663329718,24244
"24245",1,1,0.805104408352668,1,0.519222329499018,0.864865347570337,24245
"24246",1,1,0.851508120649652,1,0.50864065954065,0.87202975603806,24246
"24247",1,1,0.851508120649652,1,0.539823813338139,0.878266386797558,24247
"24248",1,1,0.851508120649652,1,0.559159812221785,0.882133586574287,24248
"24249",1,1,0.851508120649652,1,0.547172157916081,0.879736055713147,24249
"24250",1,1,0.805104408352668,1,0.52751823140554,0.866524527951642,24250
"24251",1,1,0.510440835266821,1,0.497721890084694,0.801632545070303,24251
"24257",0.719266958439321,0,0.424593967517401,0.528931743163228,0.35934753384127,0.406428040592244,24257
"24258",1,1,0.327146171693735,1,0.451397839839536,0.755708802306654,24258
"24259",1,1,0.510440835266821,1,0.504615557124127,0.80301127847819,24259
"24260",1,1,0.561484918793503,1,0.517632196150168,0.815823422988734,24260
"24261",1,1,0.728538283062645,1,0.525699521251506,0.85084756086283,24261
"24262",1,1,0.561484918793503,1,0.503214807900155,0.812939945338732,24262
"24263",0.719266958439321,0,0.561484918793503,0.528931743163228,0.484773024682722,0.458891329015755,24263
"24264",0.666150269559686,0.0625,0.561484918793503,0.358113757235106,0.504339864208682,0.430517761959395,24264
"24265",1,1,0.561484918793503,1,0.516354755304851,0.815567934819671,24265
"24266",1,1,0.561484918793503,1,0.501677238019659,0.812632431362633,24266
"24465",1,1,0.691415313225058,1,0.334096765242035,0.805102415693419,24465
"24466",1,1,0.758700696055684,1,0.31824951623746,0.815390042458629,24466
"24467",1,1,0.327146171693735,1,0.308343849269479,0.727098004192643,24467
"24468",1,1,0.327146171693735,1,0.297091694423727,0.724847573223493,24468
"24469",1,1,0.624129930394432,1,0.280988702568412,0.781023726592569,24469
"24470",1,1,0.577726218097448,1,0.284573134938665,0.772459870607223,24470
"24471",1,1,0.577726218097448,1,0.325437022261832,0.780632648071856,24471
"24472",1,1,0.424593967517401,1,0.319529680761824,0.748824729655845,24472
"24473",1,1,0.424593967517401,1,0.298393895987649,0.74459757270101,24473
"24474",1,1,0.424593967517401,1,0.29795658632462,0.744510110768404,24474
"24475",1,1,0.424593967517401,1,0.310327536554337,0.746984300814348,24475
"24476",1,1,0.424593967517401,1,0.278152362252143,0.740549265953909,24476
"24479",1,1,0.614849187935035,1,0.27629541447409,0.778228920481825,24479
"24480",1,1,0.614849187935035,1,0.295923448347461,0.782154527256499,24480
"24481",1,1,0.614849187935035,1,0.327809169849156,0.788531671556838,24481
"24482",1,1,0.614849187935035,1,0.280008956305644,0.778971628848136,24482
"24488",1,1,0.614849187935035,1,0.302490486136032,0.783467934814213,24488
"24489",1,1,0.39907192575406,1,0.293493785148061,0.738513142180424,24489
"24495",1,1,0.169373549883991,1,0.242158483809231,0.682306406738644,24495
"24515",0.666150269559686,0.0833333333333334,0.749419953596288,0.358113757235106,0.33348821752362,0.438101106249607,24515
"24516",1,1,0.663573085846868,1,0.346498135783182,0.80201424432601,24516
"24528",1,1,0.327146171693735,1,0.416218376804017,0.748672909699551,24528
"24529",1,1,0.327146171693735,1,0.422923296422766,0.7500138936233,24529
"24532",1,1,0.327146171693735,1,0.441234767515423,0.753676187841832,24532
"24533",1,1,0.327146171693735,1,0.415464731274574,0.748522180593662,24533
"24534",1,1,0.510440835266821,1,0.434538620265552,0.788995891106475,24534
"24535",1,1,0.510440835266821,1,0.430747117542845,0.788237590561933,24535
"24536",1,1,0.758700696055684,1,0.433187180244059,0.838377575259949,24536
"24537",1,1,0.805104408352668,1,0.446994535132541,0.850419788697042,24537
"24538",1,1,0.805104408352668,1,0.487225326253419,0.858465946921217,24538
"24539",1,1,0.805104408352668,1,0.519593457298461,0.864939573130226,24539
"24540",1,1,0.851508120649652,1,0.528122109959875,0.875926046121905,24540
"24541",1,1,0.851508120649652,1,0.543286422972853,0.878958908724501,24541
"24542",1,1,0.851508120649652,1,0.533961041131621,0.877093832356255,24542
"24554",1,1,0.561484918793503,1,0.44432518817704,0.801162021394109,24554
"24555",1,1,0.561484918793503,1,0.446892520971886,0.801675487953078,24555
"24556",1,1,0.561484918793503,1,0.476376523513751,0.807572288461451,24556
"24557",1,1,0.561484918793503,1,0.495347054190778,0.811366394596856,24557
"24558",1,1,0.561484918793503,1,0.507446273220027,0.813786238402706,24558
"24559",1,1,0.561484918793503,1,0.483817614669099,0.80906050669252,24559
"24560",0.719266958439321,0.0625,0.561484918793503,0.528931743163228,0.49741124918356,0.473918973915922,24560
"24561",1,1,0.345707656612529,1,0.54070593162469,0.777282717647444,24561
"24562",1,1,0.345707656612529,1,0.514697768015766,0.772081084925659,24562
"24758",1,1,0.691415313225058,1,0.349410208525929,0.808165104350197,24758
"24759",1,1,0.691415313225058,1,0.313918477456338,0.801066758136279,24759
"24760",1,1,0.691415313225058,1,0.294202613776828,0.797123585400377,24760
"24761",1,1,0.624129930394432,1,0.27089046795459,0.779004079669804,24761
"24762",1,1,0.624129930394432,1,0.228941070727755,0.770614200224437,24762
"24763",1,1,0.577726218097448,1,0.229485629674802,0.76144236955445,24763
"24764",1,1,0.577726218097448,1,0.267496021040951,0.76904444782768,24764
"24765",1,1,0.424593967517401,1,0.277756827458646,0.74047015899521,24765
"24766",1,1,0.412993039443155,1,0.268091445578505,0.736216897004332,24766
"24767",1,1,0.412993039443155,1,0.275285530879534,0.737655714064538,24767
"24768",1,1,0.412993039443155,1,0.291016015409656,0.740801810970562,24768
"24769",1,1,0.412993039443155,1,0.269454487765287,0.736489505441688,24769
"24770",1,1,0.412993039443155,1,0.213530636171837,0.725304735122999,24770
"24772",1,1,0.614849187935035,1,0.26414907933458,0.775799653453923,24772
"24773",1,1,0.614849187935035,1,0.325328075099967,0.788035452607,24773
"24774",1,1,0.345707656612529,1,0.348204503019658,0.738782431926437,24774
"24775",1,1,0.39907192575406,1,0.320371898918965,0.743888764934605,24775
"24776",1,1,0.39907192575406,1,0.305148337043609,0.740844052559534,24776
"24777",1,1,0.39907192575406,1,0.297233431851516,0.739261071521115,24777
"24778",1,1,0.39907192575406,1,0.301902985028431,0.740194982156498,24778
"24779",1,1,0.39907192575406,1,0.309958566474659,0.741806098445744,24779
"24780",1,1,0.39907192575406,1,0.299144287251219,0.739643242601056,24780
"24781",1,1,0.39907192575406,1,0.281460747982399,0.736106534747292,24781
"24782",1,1,0.39907192575406,1,0.284098684197727,0.736634121990357,24782
"24821",1,1,0.327146171693735,1,0.477112907285081,0.760851815795763,24821
"24826",1,1,0.327146171693735,1,0.429398365827944,0.751308907504336,24826
"24827",1,1,0.327146171693735,1,0.482797543807459,0.761988743100239,24827
"24829",1,1,0.758700696055684,1,0.525504972748176,0.856841133760772,24829
"24830",1,1,0.758700696055684,1,0.483698763219792,0.848479891855095,24830
"24831",1,1,0.510440835266821,1,0.48864701597084,0.799817570247532,24831
"24832",1,1,0.805104408352668,1,0.522438817590793,0.865508645188692,24832
"24833",1,1,0.805104408352668,1,0.49335169399572,0.859691220469678,24833
"24834",1,1,0.805104408352668,1,0.505395802739844,0.862100042218503,24834
"24835",1,1,0.851508120649652,1,0.524909159113616,0.875283455952654,24835
"24836",1,1,0.805104408352668,1,0.463055893608144,0.853632060392163,24836
"24849",1,1,0.561484918793503,1,0.489549084322097,0.81020680062312,24849
"24850",1,1,0.728538283062645,1,0.485863628219933,0.842880382256516,24850
"24851",1,1,0.561484918793503,1,0.47431706842996,0.807160397444693,24851
"24852",1,1,0.561484918793503,1,0.444565862361886,0.801210156231078,24852
"24853",1,1,0.561484918793503,1,0.409591913290793,0.794215366416859,24853
"24854",1,1,0.728538283062645,1,0.478371105514796,0.841381877715488,24854
"24855",1,1,0.728538283062645,1,0.507426464645143,0.847192949541558,24855
"25054",1,1,0.327146171693735,1,0.270183372576125,0.719465908853972,25054
"25055",1,1,0.327146171693735,1,0.237117590598143,0.712852752458376,25055
"25056",1,1,0.327146171693735,1,0.223800993152423,0.710189432969232,25056
"25057",1,1,0.327146171693735,1,0.240884261857333,0.713606086710214,25057
"25058",1,1,0.412993039443155,1,0.236401227636428,0.729878853415917,25058
"25059",1,1,0.412993039443155,1,0.237717082968039,0.730142024482239,25059
"25060",1,1,0.345707656612529,1,0.255177457417312,0.720177022805968,25060
"25061",1,1,0.345707656612529,1,0.263863517504148,0.721914234823335,25061
"25062",1,1,0.412993039443155,1,0.254997022523588,0.733598012393349,25062
"25063",1,1,0.412993039443155,1,0.2687036366598,0.736339335220591,25063
"25066",1,1,0.614849187935035,1,0.284891663897298,0.779948170366467,25066
"25067",1,1,0.39907192575406,1,0.308009685685669,0.741416322287946,25067
"25068",1,1,0.39907192575406,1,0.305671106558283,0.740948606462469,25068
"25069",1,1,0.39907192575406,1,0.296910233728803,0.739196431896573,25069
"25070",1,1,0.39907192575406,1,0.300880862564393,0.739990557663691,25070
"25071",1,1,0.39907192575406,1,0.340176016874076,0.747849588525627,25071
"25072",1,1,0.39907192575406,1,0.350358261068881,0.749886037364588,25072
"25073",1,1,0.39907192575406,1,0.313528814490397,0.742520148048892,25073
"25074",1,1,0.39907192575406,1,0.291537688378221,0.738121922826456,25074
"25075",1,1,0.39907192575406,1,0.291957064206489,0.73820579799211,25075
"25117",1,1,0.327146171693735,1,0.417083021097724,0.748845838558292,25117
"25118",1,1,0.624129930394432,1,0.400337417849684,0.804893469648823,25118
"25119",1,1,0.624129930394432,1,0.450404935023453,0.814906973083577,25119
"25122",1,1,0.758700696055684,1,0.507494874973404,0.853239114205818,25122
"25123",1,1,0.510440835266821,1,0.434050834109022,0.788898333875169,25123
"25124",1,1,0.327146171693735,1,0.438854130538862,0.75320006044652,25124
"25125",1,1,0.510440835266821,1,0.466500887760193,0.795388344605403,25125
